image_id,relative_path,class_id,is_train,bbox_x,bbox_y,bbox_width,bbox_height,class_name,split,display_name
179,004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,4,0,214.0,30.0,151.0,327.0,004.Groove_billed_Ani,test,Groove billed Ani
180,004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg,4,0,17.0,87.0,433.0,262.0,004.Groove_billed_Ani,test,Groove billed Ani
181,004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,4,1,140.0,76.0,141.0,297.0,004.Groove_billed_Ani,train,Groove billed Ani
182,004.Groove_billed_Ani/Groove_Billed_Ani_0069_1546.jpg,4,1,62.0,108.0,308.0,310.0,004.Groove_billed_Ani,train,Groove billed Ani
183,004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,4,0,113.0,88.0,216.0,268.0,004.Groove_billed_Ani,test,Groove billed Ani
184,004.Groove_billed_Ani/Groove_Billed_Ani_0071_1559.jpg,4,1,61.0,41.0,230.0,414.0,004.Groove_billed_Ani,train,Groove billed Ani
185,004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,4,0,226.0,140.0,163.0,109.0,004.Groove_billed_Ani,test,Groove billed Ani
186,004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg,4,0,63.0,90.0,435.0,199.0,004.Groove_billed_Ani,test,Groove billed Ani
187,004.Groove_billed_Ani/Groove_Billed_Ani_0105_1562.jpg,4,1,115.0,62.0,323.0,286.0,004.Groove_billed_Ani,train,Groove billed Ani
188,004.Groove_billed_Ani/Groove_Billed_Ani_0090_1567.jpg,4,1,71.0,43.0,320.0,245.0,004.Groove_billed_Ani,train,Groove billed Ani
189,004.Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg,4,1,200.0,149.0,111.0,117.0,004.Groove_billed_Ani,train,Groove billed Ani
190,004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,4,0,166.0,113.0,233.0,152.0,004.Groove_billed_Ani,test,Groove billed Ani
191,004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,4,0,170.0,73.0,145.0,212.0,004.Groove_billed_Ani,test,Groove billed Ani
192,004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,4,0,62.0,28.0,234.0,355.0,004.Groove_billed_Ani,test,Groove billed Ani
193,004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,4,0,86.0,100.0,161.0,329.0,004.Groove_billed_Ani,test,Groove billed Ani
194,004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg,4,1,61.0,52.0,377.0,290.0,004.Groove_billed_Ani,train,Groove billed Ani
195,004.Groove_billed_Ani/Groove_Billed_Ani_0085_1612.jpg,4,1,205.0,140.0,182.0,173.0,004.Groove_billed_Ani,train,Groove billed Ani
196,004.Groove_billed_Ani/Groove_Billed_Ani_0018_1613.jpg,4,1,228.0,28.0,187.0,281.0,004.Groove_billed_Ani,train,Groove billed Ani
197,004.Groove_billed_Ani/Groove_Billed_Ani_0007_1615.jpg,4,1,166.0,86.0,207.0,214.0,004.Groove_billed_Ani,train,Groove billed Ani
198,004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,4,0,174.0,29.0,264.0,370.0,004.Groove_billed_Ani,test,Groove billed Ani
199,004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,4,0,102.0,103.0,209.0,342.0,004.Groove_billed_Ani,test,Groove billed Ani
200,004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,4,0,103.0,46.0,174.0,328.0,004.Groove_billed_Ani,test,Groove billed Ani
201,004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,4,0,165.0,86.0,126.0,156.0,004.Groove_billed_Ani,test,Groove billed Ani
202,004.Groove_billed_Ani/Groove_Billed_Ani_0051_1650.jpg,4,1,92.0,94.0,213.0,295.0,004.Groove_billed_Ani,train,Groove billed Ani
203,004.Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg,4,1,102.0,56.0,117.0,176.0,004.Groove_billed_Ani,train,Groove billed Ani
204,004.Groove_billed_Ani/Groove_Billed_Ani_0076_1661.jpg,4,1,247.0,135.0,106.0,171.0,004.Groove_billed_Ani,train,Groove billed Ani
205,004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,4,0,68.0,157.0,242.0,220.0,004.Groove_billed_Ani,test,Groove billed Ani
206,004.Groove_billed_Ani/Groove_Billed_Ani_0002_1670.jpg,4,1,24.0,58.0,432.0,238.0,004.Groove_billed_Ani,train,Groove billed Ani
207,004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,4,0,169.0,105.0,220.0,221.0,004.Groove_billed_Ani,test,Groove billed Ani
208,004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,4,0,131.0,101.0,175.0,230.0,004.Groove_billed_Ani,test,Groove billed Ani
209,004.Groove_billed_Ani/Groove_Billed_Ani_0072_1696.jpg,4,1,147.0,142.0,148.0,208.0,004.Groove_billed_Ani,train,Groove billed Ani
210,004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,4,0,178.0,28.0,124.0,286.0,004.Groove_billed_Ani,test,Groove billed Ani
211,004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,4,0,65.0,54.0,154.0,374.0,004.Groove_billed_Ani,test,Groove billed Ani
212,004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,4,0,184.0,99.0,117.0,193.0,004.Groove_billed_Ani,test,Groove billed Ani
213,004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg,4,1,115.0,59.0,329.0,255.0,004.Groove_billed_Ani,train,Groove billed Ani
214,004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,4,0,120.0,144.0,239.0,257.0,004.Groove_billed_Ani,test,Groove billed Ani
215,004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg,4,1,22.0,103.0,233.0,314.0,004.Groove_billed_Ani,train,Groove billed Ani
216,004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg,4,1,34.0,138.0,287.0,158.0,004.Groove_billed_Ani,train,Groove billed Ani
217,004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,4,0,143.0,70.0,166.0,255.0,004.Groove_billed_Ani,test,Groove billed Ani
218,004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg,4,1,110.0,67.0,389.0,233.0,004.Groove_billed_Ani,train,Groove billed Ani
219,004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,4,0,187.0,60.0,134.0,255.0,004.Groove_billed_Ani,test,Groove billed Ani
220,004.Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg,4,1,110.0,75.0,128.0,256.0,004.Groove_billed_Ani,train,Groove billed Ani
221,004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,4,1,290.0,97.0,145.0,142.0,004.Groove_billed_Ani,train,Groove billed Ani
222,004.Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg,4,1,45.0,43.0,270.0,342.0,004.Groove_billed_Ani,train,Groove billed Ani
223,004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,4,0,58.0,54.0,441.0,320.0,004.Groove_billed_Ani,test,Groove billed Ani
224,004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg,4,1,160.0,65.0,156.0,234.0,004.Groove_billed_Ani,train,Groove billed Ani
225,004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,4,1,89.0,34.0,228.0,339.0,004.Groove_billed_Ani,train,Groove billed Ani
226,004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,4,0,94.0,22.0,222.0,470.0,004.Groove_billed_Ani,test,Groove billed Ani
227,004.Groove_billed_Ani/Groove_Billed_Ani_0055_1501.jpg,4,1,123.0,49.0,306.0,200.0,004.Groove_billed_Ani,train,Groove billed Ani
228,004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg,4,1,110.0,52.0,219.0,368.0,004.Groove_billed_Ani,train,Groove billed Ani
229,004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,4,0,122.0,64.0,176.0,338.0,004.Groove_billed_Ani,test,Groove billed Ani
230,004.Groove_billed_Ani/Groove_Billed_Ani_0006_1763.jpg,4,1,188.0,151.0,197.0,115.0,004.Groove_billed_Ani,train,Groove billed Ani
231,004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,4,0,91.0,53.0,250.0,221.0,004.Groove_billed_Ani,test,Groove billed Ani
232,004.Groove_billed_Ani/Groove_Billed_Ani_0061_1510.jpg,4,1,116.0,37.0,144.0,453.0,004.Groove_billed_Ani,train,Groove billed Ani
233,004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg,4,0,114.0,86.0,302.0,285.0,004.Groove_billed_Ani,test,Groove billed Ani
234,004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,4,0,155.0,118.0,222.0,184.0,004.Groove_billed_Ani,test,Groove billed Ani
235,004.Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg,4,1,156.0,25.0,198.0,349.0,004.Groove_billed_Ani,train,Groove billed Ani
236,004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg,4,0,215.0,59.0,111.0,353.0,004.Groove_billed_Ani,test,Groove billed Ani
237,004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,4,0,55.0,46.0,121.0,119.0,004.Groove_billed_Ani,test,Groove billed Ani
238,004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg,4,1,183.0,98.0,114.0,217.0,004.Groove_billed_Ani,train,Groove billed Ani
239,005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,5,0,204.0,60.0,152.0,281.0,005.Crested_Auklet,test,Crested Auklet
240,005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,5,0,48.0,68.0,167.0,414.0,005.Crested_Auklet,test,Crested Auklet
241,005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,5,1,101.0,64.0,165.0,404.0,005.Crested_Auklet,train,Crested Auklet
242,005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,5,1,52.0,51.0,278.0,448.0,005.Crested_Auklet,train,Crested Auklet
243,005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,5,1,22.0,45.0,225.0,373.0,005.Crested_Auklet,train,Crested Auklet
244,005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,5,0,1.0,14.0,295.0,224.0,005.Crested_Auklet,test,Crested Auklet
245,005.Crested_Auklet/Crested_Auklet_0029_1824.jpg,5,1,25.0,39.0,247.0,460.0,005.Crested_Auklet,train,Crested Auklet
246,005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,5,0,124.0,116.0,235.0,245.0,005.Crested_Auklet,test,Crested Auklet
247,005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,5,1,39.0,59.0,175.0,212.0,005.Crested_Auklet,train,Crested Auklet
248,005.Crested_Auklet/Crested_Auklet_0047_794918.jpg,5,1,32.0,43.0,138.0,128.0,005.Crested_Auklet,train,Crested Auklet
249,005.Crested_Auklet/Crested_Auklet_0005_794922.jpg,5,1,130.0,59.0,176.0,400.0,005.Crested_Auklet,train,Crested Auklet
250,005.Crested_Auklet/Crested_Auklet_0019_794925.jpg,5,1,31.0,9.0,139.0,255.0,005.Crested_Auklet,train,Crested Auklet
251,005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,5,0,156.0,54.0,236.0,423.0,005.Crested_Auklet,test,Crested Auklet
252,005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,5,0,11.0,8.0,201.0,302.0,005.Crested_Auklet,test,Crested Auklet
253,005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,5,1,113.0,15.0,217.0,312.0,005.Crested_Auklet,train,Crested Auklet
254,005.Crested_Auklet/Crested_Auklet_0057_794932.jpg,5,1,5.0,25.0,308.0,459.0,005.Crested_Auklet,train,Crested Auklet
255,005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,5,0,45.0,23.0,256.0,447.0,005.Crested_Auklet,test,Crested Auklet
256,005.Crested_Auklet/Crested_Auklet_0045_794940.jpg,5,1,10.0,69.0,220.0,299.0,005.Crested_Auklet,train,Crested Auklet
257,005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,5,1,34.0,141.0,251.0,331.0,005.Crested_Auklet,train,Crested Auklet
258,005.Crested_Auklet/Crested_Auklet_0039_794944.jpg,5,1,114.0,75.0,143.0,338.0,005.Crested_Auklet,train,Crested Auklet
259,005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,5,0,53.0,62.0,142.0,280.0,005.Crested_Auklet,test,Crested Auklet
260,005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,5,0,84.0,101.0,117.0,251.0,005.Crested_Auklet,test,Crested Auklet
261,005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,5,1,30.0,132.0,176.0,234.0,005.Crested_Auklet,train,Crested Auklet
262,005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,5,1,98.0,57.0,122.0,286.0,005.Crested_Auklet,train,Crested Auklet
263,005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,5,1,60.0,54.0,226.0,264.0,005.Crested_Auklet,train,Crested Auklet
264,005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,5,1,252.0,54.0,111.0,211.0,005.Crested_Auklet,train,Crested Auklet
265,005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,5,0,118.0,9.0,271.0,466.0,005.Crested_Auklet,test,Crested Auklet
266,005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,5,1,58.0,50.0,128.0,191.0,005.Crested_Auklet,train,Crested Auklet
267,005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,5,1,209.0,22.0,196.0,128.0,005.Crested_Auklet,train,Crested Auklet
268,005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,5,1,317.0,96.0,129.0,269.0,005.Crested_Auklet,train,Crested Auklet
269,005.Crested_Auklet/Crested_Auklet_0066_785251.jpg,5,1,52.0,63.0,295.0,424.0,005.Crested_Auklet,train,Crested Auklet
270,005.Crested_Auklet/Crested_Auklet_0076_785252.jpg,5,1,60.0,66.0,263.0,396.0,005.Crested_Auklet,train,Crested Auklet
271,005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,5,0,236.0,125.0,147.0,113.0,005.Crested_Auklet,test,Crested Auklet
272,005.Crested_Auklet/Crested_Auklet_0071_785255.jpg,5,1,0.0,0.0,500.0,375.0,005.Crested_Auklet,train,Crested Auklet
273,005.Crested_Auklet/Crested_Auklet_0077_785257.jpg,5,1,189.0,235.0,105.0,143.0,005.Crested_Auklet,train,Crested Auklet
274,005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,5,1,78.0,73.0,108.0,120.0,005.Crested_Auklet,train,Crested Auklet
275,005.Crested_Auklet/Crested_Auklet_0075_785259.jpg,5,1,130.0,145.0,146.0,117.0,005.Crested_Auklet,train,Crested Auklet
276,005.Crested_Auklet/Crested_Auklet_0072_785260.jpg,5,1,177.0,146.0,186.0,173.0,005.Crested_Auklet,train,Crested Auklet
277,005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,5,0,133.0,20.0,309.0,355.0,005.Crested_Auklet,test,Crested Auklet
278,005.Crested_Auklet/Crested_Auklet_0063_794901.jpg,5,1,38.0,17.0,388.0,359.0,005.Crested_Auklet,train,Crested Auklet
279,005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,5,0,6.0,6.0,277.0,422.0,005.Crested_Auklet,test,Crested Auklet
280,005.Crested_Auklet/Crested_Auklet_0030_794937.jpg,5,1,177.0,27.0,177.0,387.0,005.Crested_Auklet,train,Crested Auklet
281,005.Crested_Auklet/Crested_Auklet_0040_794912.jpg,5,1,10.0,157.0,183.0,274.0,005.Crested_Auklet,train,Crested Auklet
282,005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,5,0,120.0,82.0,121.0,143.0,005.Crested_Auklet,test,Crested Auklet
283,006.Least_Auklet/Least_Auklet_0035_1888.jpg,6,1,82.0,22.0,387.0,362.0,006.Least_Auklet,train,Least Auklet
284,006.Least_Auklet/Least_Auklet_0050_1924.jpg,6,1,90.0,125.0,180.0,313.0,006.Least_Auklet,train,Least Auklet
285,006.Least_Auklet/Least_Auklet_0058_1931.jpg,6,1,205.0,94.0,193.0,212.0,006.Least_Auklet,train,Least Auklet
286,006.Least_Auklet/Least_Auklet_0014_1901.jpg,6,0,144.0,31.0,192.0,333.0,006.Least_Auklet,test,Least Auklet
287,006.Least_Auklet/Least_Auklet_0016_1903.jpg,6,1,59.0,34.0,281.0,450.0,006.Least_Auklet,train,Least Auklet
288,006.Least_Auklet/Least_Auklet_0040_795100.jpg,6,1,89.0,52.0,136.0,174.0,006.Least_Auklet,train,Least Auklet
289,006.Least_Auklet/Least_Auklet_0015_795065.jpg,6,1,99.0,102.0,195.0,209.0,006.Least_Auklet,train,Least Auklet
290,006.Least_Auklet/Least_Auklet_0026_795066.jpg,6,1,96.0,61.0,190.0,205.0,006.Least_Auklet,train,Least Auklet
291,006.Least_Auklet/Least_Auklet_0043_795067.jpg,6,1,92.0,90.0,126.0,202.0,006.Least_Auklet,train,Least Auklet
292,006.Least_Auklet/Least_Auklet_0032_795068.jpg,6,0,23.0,78.0,254.0,326.0,006.Least_Auklet,test,Least Auklet
293,006.Least_Auklet/Least_Auklet_0045_795069.jpg,6,1,28.0,133.0,167.0,278.0,006.Least_Auklet,train,Least Auklet
294,006.Least_Auklet/Least_Auklet_0008_795071.jpg,6,1,5.0,4.0,131.0,149.0,006.Least_Auklet,train,Least Auklet
295,006.Least_Auklet/Least_Auklet_0012_795074.jpg,6,1,157.0,50.0,186.0,292.0,006.Least_Auklet,train,Least Auklet
296,006.Least_Auklet/Least_Auklet_0018_795077.jpg,6,1,54.0,118.0,195.0,297.0,006.Least_Auklet,train,Least Auklet
297,006.Least_Auklet/Least_Auklet_0020_795080.jpg,6,1,57.0,90.0,300.0,313.0,006.Least_Auklet,train,Least Auklet
298,006.Least_Auklet/Least_Auklet_0039_795081.jpg,6,0,42.0,36.0,204.0,338.0,006.Least_Auklet,test,Least Auklet
299,006.Least_Auklet/Least_Auklet_0017_795084.jpg,6,1,81.0,107.0,192.0,329.0,006.Least_Auklet,train,Least Auklet
300,006.Least_Auklet/Least_Auklet_0025_795087.jpg,6,0,103.0,89.0,107.0,143.0,006.Least_Auklet,test,Least Auklet
301,006.Least_Auklet/Least_Auklet_0052_795088.jpg,6,1,74.0,89.0,104.0,152.0,006.Least_Auklet,train,Least Auklet
302,006.Least_Auklet/Least_Auklet_0027_795091.jpg,6,1,95.0,111.0,227.0,310.0,006.Least_Auklet,train,Least Auklet
303,006.Least_Auklet/Least_Auklet_0010_795092.jpg,6,1,62.0,65.0,146.0,240.0,006.Least_Auklet,train,Least Auklet
304,006.Least_Auklet/Least_Auklet_0028_795094.jpg,6,0,69.0,59.0,203.0,220.0,006.Least_Auklet,test,Least Auklet
305,006.Least_Auklet/Least_Auklet_0060_795095.jpg,6,1,120.0,37.0,205.0,262.0,006.Least_Auklet,train,Least Auklet
306,006.Least_Auklet/Least_Auklet_0034_795096.jpg,6,1,24.0,21.0,241.0,417.0,006.Least_Auklet,train,Least Auklet
307,006.Least_Auklet/Least_Auklet_0042_1874.jpg,6,1,75.0,58.0,268.0,222.0,006.Least_Auklet,train,Least Auklet
308,006.Least_Auklet/Least_Auklet_0055_795106.jpg,6,0,52.0,35.0,373.0,371.0,006.Least_Auklet,test,Least Auklet
309,006.Least_Auklet/Least_Auklet_0041_795107.jpg,6,0,56.0,54.0,135.0,240.0,006.Least_Auklet,test,Least Auklet
310,006.Least_Auklet/Least_Auklet_0011_795109.jpg,6,1,14.0,8.0,179.0,207.0,006.Least_Auklet,train,Least Auklet
311,006.Least_Auklet/Least_Auklet_0004_795112.jpg,6,0,120.0,120.0,203.0,101.0,006.Least_Auklet,test,Least Auklet
312,006.Least_Auklet/Least_Auklet_0023_1898.jpg,6,0,116.0,95.0,272.0,222.0,006.Least_Auklet,test,Least Auklet
313,006.Least_Auklet/Least_Auklet_0030_795116.jpg,6,1,80.0,82.0,151.0,162.0,006.Least_Auklet,train,Least Auklet
314,006.Least_Auklet/Least_Auklet_0046_795118.jpg,6,0,109.0,94.0,164.0,212.0,006.Least_Auklet,test,Least Auklet
315,006.Least_Auklet/Least_Auklet_0005_795119.jpg,6,0,31.0,107.0,170.0,218.0,006.Least_Auklet,test,Least Auklet
316,006.Least_Auklet/Least_Auklet_0024_795120.jpg,6,1,1.0,106.0,192.0,296.0,006.Least_Auklet,train,Least Auklet
317,006.Least_Auklet/Least_Auklet_0029_795122.jpg,6,1,95.0,69.0,161.0,130.0,006.Least_Auklet,train,Least Auklet
318,006.Least_Auklet/Least_Auklet_0007_795123.jpg,6,1,17.0,25.0,178.0,237.0,006.Least_Auklet,train,Least Auklet
319,006.Least_Auklet/Least_Auklet_0057_795126.jpg,6,1,175.0,217.0,157.0,179.0,006.Least_Auklet,train,Least Auklet
320,006.Least_Auklet/Least_Auklet_0021_795127.jpg,6,1,122.0,70.0,228.0,261.0,006.Least_Auklet,train,Least Auklet
321,006.Least_Auklet/Least_Auklet_0054_795130.jpg,6,1,85.0,87.0,147.0,232.0,006.Least_Auklet,train,Least Auklet
322,006.Least_Auklet/Least_Auklet_0038_795132.jpg,6,1,134.0,74.0,132.0,162.0,006.Least_Auklet,train,Least Auklet
323,006.Least_Auklet/Least_Auklet_0063_795134.jpg,6,1,21.0,10.0,389.0,461.0,006.Least_Auklet,train,Least Auklet
324,007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,7,1,71.0,77.0,268.0,344.0,007.Parakeet_Auklet,train,Parakeet Auklet
325,007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,7,0,138.0,55.0,338.0,259.0,007.Parakeet_Auklet,test,Parakeet Auklet
326,007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,7,1,56.0,89.0,189.0,373.0,007.Parakeet_Auklet,train,Parakeet Auklet
327,007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,7,1,13.0,42.0,349.0,312.0,007.Parakeet_Auklet,train,Parakeet Auklet
328,007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,7,1,106.0,92.0,197.0,288.0,007.Parakeet_Auklet,train,Parakeet Auklet
329,007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,7,0,194.0,139.0,111.0,245.0,007.Parakeet_Auklet,test,Parakeet Auklet
330,007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.jpg,7,0,71.0,66.0,146.0,228.0,007.Parakeet_Auklet,test,Parakeet Auklet
331,007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,7,1,117.0,45.0,106.0,188.0,007.Parakeet_Auklet,train,Parakeet Auklet
332,007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,7,1,40.0,22.0,113.0,151.0,007.Parakeet_Auklet,train,Parakeet Auklet
333,007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,7,1,66.0,87.0,205.0,278.0,007.Parakeet_Auklet,train,Parakeet Auklet
334,007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.jpg,7,1,68.0,133.0,276.0,301.0,007.Parakeet_Auklet,train,Parakeet Auklet
335,007.Parakeet_Auklet/Parakeet_Auklet_0069_795936.jpg,7,1,138.0,73.0,291.0,312.0,007.Parakeet_Auklet,train,Parakeet Auklet
336,007.Parakeet_Auklet/Parakeet_Auklet_0073_795939.jpg,7,1,145.0,94.0,124.0,163.0,007.Parakeet_Auklet,train,Parakeet Auklet
337,007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,7,0,126.0,147.0,169.0,245.0,007.Parakeet_Auklet,test,Parakeet Auklet
338,007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.jpg,7,1,162.0,11.0,174.0,364.0,007.Parakeet_Auklet,train,Parakeet Auklet
339,007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.jpg,7,1,120.0,172.0,183.0,278.0,007.Parakeet_Auklet,train,Parakeet Auklet
340,007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,7,0,88.0,96.0,222.0,385.0,007.Parakeet_Auklet,test,Parakeet Auklet
341,007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,7,1,185.0,6.0,158.0,317.0,007.Parakeet_Auklet,train,Parakeet Auklet
342,007.Parakeet_Auklet/Parakeet_Auklet_0045_795953.jpg,7,1,105.0,96.0,247.0,318.0,007.Parakeet_Auklet,train,Parakeet Auklet
343,007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,7,0,94.0,92.0,225.0,340.0,007.Parakeet_Auklet,test,Parakeet Auklet
344,007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,7,0,112.0,31.0,162.0,278.0,007.Parakeet_Auklet,test,Parakeet Auklet
345,007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.jpg,7,1,50.0,164.0,189.0,279.0,007.Parakeet_Auklet,train,Parakeet Auklet
346,007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,7,0,149.0,64.0,280.0,270.0,007.Parakeet_Auklet,test,Parakeet Auklet
347,007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.jpg,7,1,48.0,107.0,213.0,319.0,007.Parakeet_Auklet,train,Parakeet Auklet
348,007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,7,0,92.0,39.0,191.0,200.0,007.Parakeet_Auklet,test,Parakeet Auklet
349,007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,7,1,123.0,32.0,364.0,276.0,007.Parakeet_Auklet,train,Parakeet Auklet
350,007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,7,0,81.0,141.0,173.0,346.0,007.Parakeet_Auklet,test,Parakeet Auklet
